PTicketID,BranchName,Area,NumberofCustomer,PreOrderNote
TKT0017691,{2},Area 1,5,Note for TKT0017691
TKT0037221,{7},Area 1,10,Note for TKT0037221
TKT0020961,{14},Area 2,7,Note for TKT0020961
TKT0062097,{7},Area 1,5,Note for TKT0062097
TKT0083621,{2},Area 4,3,Note for TKT0083621
TKT0064241,{5},Area 1,7,Note for TKT0064241
TKT0017532,{7},Area 3,10,Note for TKT0017532
TKT0071662,{3},Area 1,9,Note for TKT0071662
TKT0046499,{11},Area 1,9,Note for TKT0046499
TKT0041759,{12},Area 1,2,Note for TKT0041759
TKT0059941,{2},Area 4,4,Note for TKT0059941
TKT0049632,{3},Area 1,2,Note for TKT0049632
TKT0074063,{9},Area 3,4,Note for TKT0074063
TKT0084130,{3},Area 1,2,Note for TKT0084130
TKT0066622,{11},Area 2,1,Note for TKT0066622
TKT0047591,{3},Area 1,2,Note for TKT0047591
TKT0062022,{11},Area 3,8,Note for TKT0062022
TKT0079423,{3},Area 2,3,Note for TKT0079423
TKT0090448,{14},Area 4,1,Note for TKT0090448
TKT0020685,{5},Area 2,3,Note for TKT0020685
TKT0025556,{2},Area 1,5,Note for TKT0025556
TKT0041793,{8},Area 3,6,Note for TKT0041793
TKT0073758,{9},Area 4,4,Note for TKT0073758
TKT0097152,{5},Area 1,10,Note for TKT0097152
TKT0036284,{12},Area 4,1,Note for TKT0036284
TKT0075019,{3},Area 1,10,Note for TKT0075019
TKT0052513,{2},Area 4,5,Note for TKT0052513
TKT0085339,{1},Area 4,8,Note for TKT0085339
TKT0071186,{7},Area 4,10,Note for TKT0071186
TKT0042432,{6},Area 3,6,Note for TKT0042432
TKT0036225,{12},Area 2,5,Note for TKT0036225
TKT0078584,{11},Area 4,8,Note for TKT0078584
TKT0045180,{1},Area 4,6,Note for TKT0045180
TKT0059899,{5},Area 2,1,Note for TKT0059899
TKT0086891,{8},Area 3,8,Note for TKT0086891
TKT0069355,{2},Area 1,4,Note for TKT0069355
TKT0038583,{3},Area 2,2,Note for TKT0038583
TKT0063118,{2},Area 1,3,Note for TKT0063118
TKT0065304,{3},Area 3,1,Note for TKT0065304
TKT0042911,{8},Area 2,10,Note for TKT0042911
TKT0081850,{14},Area 3,7,Note for TKT0081850
TKT0079445,{2},Area 2,10,Note for TKT0079445
TKT0068647,{13},Area 2,10,Note for TKT0068647
TKT0044525,{8},Area 1,4,Note for TKT0044525
TKT0046502,{6},Area 2,3,Note for TKT0046502
TKT0031618,{10},Area 1,6,Note for TKT0031618
TKT0077251,{15},Area 4,9,Note for TKT0077251
TKT0028560,{8},Area 1,4,Note for TKT0028560
TKT0065601,{14},Area 4,10,Note for TKT0065601
TKT0040849,{11},Area 3,1,Note for TKT0040849
TKT0061937,{15},Area 2,1,Note for TKT0061937
TKT0029295,{2},Area 2,1,Note for TKT0029295
TKT0058909,{15},Area 3,10,Note for TKT0058909
TKT0091426,{14},Area 3,10,Note for TKT0091426
TKT0063903,{2},Area 1,10,Note for TKT0063903
TKT0034316,{15},Area 4,2,Note for TKT0034316
TKT0017817,{9},Area 1,8,Note for TKT0017817
TKT0031517,{11},Area 2,7,Note for TKT0031517
TKT0044277,{12},Area 3,7,Note for TKT0044277
TKT0040129,{12},Area 3,2,Note for TKT0040129
TKT0044058,{10},Area 2,3,Note for TKT0044058
TKT0086475,{5},Area 2,9,Note for TKT0086475
TKT0021103,{4},Area 2,5,Note for TKT0021103
TKT0066834,{10},Area 4,7,Note for TKT0066834
TKT0099762,{15},Area 4,10,Note for TKT0099762
TKT0051825,{12},Area 1,2,Note for TKT0051825
TKT0037865,{9},Area 3,4,Note for TKT0037865
TKT0048930,{2},Area 2,10,Note for TKT0048930
TKT0093976,{5},Area 4,7,Note for TKT0093976
TKT0012883,{2},Area 4,1,Note for TKT0012883
TKT0077914,{5},Area 1,5,Note for TKT0077914
TKT0022730,{15},Area 1,7,Note for TKT0022730
TKT0036759,{7},Area 1,8,Note for TKT0036759
TKT0022178,{6},Area 2,5,Note for TKT0022178
TKT0056355,{14},Area 4,10,Note for TKT0056355
TKT0050049,{12},Area 2,7,Note for TKT0050049
TKT0016303,{13},Area 1,2,Note for TKT0016303
TKT0039903,{15},Area 1,4,Note for TKT0039903
TKT0090816,{1},Area 3,9,Note for TKT0090816
TKT0063992,{3},Area 2,8,Note for TKT0063992
TKT0014143,{3},Area 4,3,Note for TKT0014143
TKT0068897,{6},Area 3,2,Note for TKT0068897
TKT0037760,{5},Area 1,2,Note for TKT0037760
TKT0037211,{1},Area 2,8,Note for TKT0037211
TKT0020499,{6},Area 2,2,Note for TKT0020499
TKT0073538,{5},Area 4,5,Note for TKT0073538
TKT0028497,{5},Area 3,5,Note for TKT0028497
TKT0048759,{5},Area 1,8,Note for TKT0048759
TKT0075488,{4},Area 4,3,Note for TKT0075488
TKT0026885,{13},Area 2,2,Note for TKT0026885
TKT0045227,{11},Area 1,10,Note for TKT0045227
TKT0029962,{12},Area 3,2,Note for TKT0029962
TKT0023714,{11},Area 2,5,Note for TKT0023714
TKT0058211,{9},Area 1,2,Note for TKT0058211
TKT0097971,{6},Area 3,2,Note for TKT0097971
TKT0082975,{1},Area 3,9,Note for TKT0082975
TKT0035531,{8},Area 2,8,Note for TKT0035531
TKT0069216,{6},Area 3,8,Note for TKT0069216
TKT0010204,{8},Area 3,5,Note for TKT0010204
TKT0091949,{11},Area 4,1,Note for TKT0091949
TKT0070594,{1},Area 4,2,Note for TKT0070594
TKT0027796,{12},Area 3,2,Note for TKT0027796
TKT0053700,{4},Area 2,6,Note for TKT0053700
TKT0044459,{1},Area 2,9,Note for TKT0044459
TKT0065223,{6},Area 3,4,Note for TKT0065223
TKT0021256,{7},Area 3,1,Note for TKT0021256
TKT0031863,{15},Area 4,9,Note for TKT0031863
TKT0035433,{15},Area 4,1,Note for TKT0035433
TKT0062667,{7},Area 4,6,Note for TKT0062667
TKT0079670,{15},Area 3,9,Note for TKT0079670
TKT0014293,{5},Area 3,5,Note for TKT0014293
TKT0094840,{8},Area 4,4,Note for TKT0094840
TKT0089399,{14},Area 4,5,Note for TKT0089399
TKT0092124,{10},Area 3,9,Note for TKT0092124
TKT0092374,{11},Area 3,2,Note for TKT0092374
TKT0041606,{6},Area 1,7,Note for TKT0041606
TKT0035125,{6},Area 4,8,Note for TKT0035125
TKT0087826,{14},Area 2,7,Note for TKT0087826
TKT0013780,{1},Area 1,8,Note for TKT0013780
TKT0098044,{4},Area 1,5,Note for TKT0098044
TKT0045224,{13},Area 3,6,Note for TKT0045224
TKT0021151,{8},Area 2,7,Note for TKT0021151
TKT0090829,{3},Area 4,7,Note for TKT0090829
TKT0034404,{13},Area 1,9,Note for TKT0034404
TKT0081337,{1},Area 3,6,Note for TKT0081337
TKT0067456,{7},Area 4,5,Note for TKT0067456
TKT0041152,{11},Area 2,10,Note for TKT0041152
TKT0077238,{14},Area 4,6,Note for TKT0077238
TKT0018971,{15},Area 2,10,Note for TKT0018971
TKT0013226,{6},Area 4,6,Note for TKT0013226
TKT0089279,{7},Area 4,7,Note for TKT0089279
TKT0095393,{11},Area 3,10,Note for TKT0095393
TKT0070683,{10},Area 3,5,Note for TKT0070683
TKT0024014,{10},Area 4,10,Note for TKT0024014
TKT0052218,{12},Area 3,3,Note for TKT0052218
TKT0055319,{10},Area 4,10,Note for TKT0055319
TKT0060519,{8},Area 3,7,Note for TKT0060519
TKT0022877,{9},Area 4,1,Note for TKT0022877
TKT0065712,{8},Area 3,9,Note for TKT0065712
TKT0072860,{13},Area 1,3,Note for TKT0072860
TKT0093421,{2},Area 1,5,Note for TKT0093421
TKT0063564,{2},Area 2,7,Note for TKT0063564
TKT0073838,{10},Area 2,7,Note for TKT0073838
TKT0098400,{15},Area 4,3,Note for TKT0098400
TKT0026043,{10},Area 1,5,Note for TKT0026043
TKT0055589,{6},Area 4,8,Note for TKT0055589
TKT0038503,{2},Area 1,10,Note for TKT0038503
TKT0017345,{9},Area 3,5,Note for TKT0017345
TKT0039427,{13},Area 3,6,Note for TKT0039427
TKT0029211,{4},Area 4,4,Note for TKT0029211
TKT0044563,{9},Area 2,10,Note for TKT0044563
TKT0052118,{9},Area 3,7,Note for TKT0052118
TKT0025902,{3},Area 3,8,Note for TKT0025902
TKT0085261,{4},Area 4,3,Note for TKT0085261
TKT0071576,{8},Area 1,5,Note for TKT0071576
TKT0056288,{2},Area 3,10,Note for TKT0056288
TKT0021900,{11},Area 1,9,Note for TKT0021900
TKT0050401,{8},Area 3,10,Note for TKT0050401
TKT0041612,{12},Area 4,1,Note for TKT0041612
TKT0080689,{12},Area 2,6,Note for TKT0080689
TKT0081412,{1},Area 4,2,Note for TKT0081412
TKT0081596,{8},Area 3,5,Note for TKT0081596
TKT0087314,{7},Area 1,7,Note for TKT0087314
TKT0039796,{6},Area 3,1,Note for TKT0039796
TKT0035543,{4},Area 3,1,Note for TKT0035543
TKT0013884,{14},Area 1,6,Note for TKT0013884
TKT0043699,{12},Area 1,3,Note for TKT0043699
TKT0021327,{9},Area 4,3,Note for TKT0021327
TKT0035032,{4},Area 1,10,Note for TKT0035032
TKT0048627,{3},Area 4,2,Note for TKT0048627
TKT0060304,{8},Area 4,8,Note for TKT0060304
TKT0081987,{15},Area 3,1,Note for TKT0081987
TKT0016167,{14},Area 4,6,Note for TKT0016167
TKT0035552,{7},Area 2,9,Note for TKT0035552
TKT0046819,{9},Area 2,8,Note for TKT0046819
TKT0094273,{1},Area 1,8,Note for TKT0094273
TKT0096585,{10},Area 3,10,Note for TKT0096585
TKT0022061,{9},Area 4,10,Note for TKT0022061
TKT0032840,{10},Area 1,2,Note for TKT0032840
TKT0091899,{14},Area 4,5,Note for TKT0091899
TKT0069063,{14},Area 4,1,Note for TKT0069063
TKT0077531,{1},Area 3,10,Note for TKT0077531
TKT0078941,{8},Area 2,5,Note for TKT0078941
TKT0014540,{5},Area 2,4,Note for TKT0014540
TKT0072662,{2},Area 2,6,Note for TKT0072662
TKT0029740,{15},Area 1,2,Note for TKT0029740
TKT0051591,{15},Area 4,6,Note for TKT0051591
TKT0039425,{7},Area 4,1,Note for TKT0039425
TKT0027801,{12},Area 2,3,Note for TKT0027801
TKT0089079,{9},Area 4,4,Note for TKT0089079
TKT0076864,{5},Area 4,5,Note for TKT0076864
TKT0086757,{4},Area 4,10,Note for TKT0086757
TKT0062945,{15},Area 2,4,Note for TKT0062945
TKT0064023,{5},Area 4,5,Note for TKT0064023
TKT0030798,{9},Area 2,1,Note for TKT0030798
TKT0013418,{5},Area 3,5,Note for TKT0013418
TKT0026819,{14},Area 2,8,Note for TKT0026819
TKT0037469,{1},Area 4,3,Note for TKT0037469
TKT0071939,{8},Area 2,9,Note for TKT0071939
TKT0085770,{8},Area 4,6,Note for TKT0085770
TKT0026815,{11},Area 1,4,Note for TKT0026815
TKT0087331,{11},Area 3,5,Note for TKT0087331
TKT0037953,{7},Area 4,10,Note for TKT0037953
TKT0027799,{9},Area 4,2,Note for TKT0027799
TKT0017188,{1},Area 3,2,Note for TKT0017188
TKT0072360,{11},Area 1,2,Note for TKT0072360
TKT0045803,{5},Area 1,4,Note for TKT0045803
TKT0066408,{3},Area 1,3,Note for TKT0066408
TKT0010281,{4},Area 4,2,Note for TKT0010281
TKT0012836,{11},Area 4,6,Note for TKT0012836
TKT0024023,{4},Area 1,4,Note for TKT0024023
TKT0062879,{14},Area 1,2,Note for TKT0062879
TKT0048205,{2},Area 4,4,Note for TKT0048205
TKT0082828,{8},Area 1,2,Note for TKT0082828
TKT0080471,{12},Area 4,2,Note for TKT0080471
TKT0013062,{14},Area 3,7,Note for TKT0013062
TKT0059667,{15},Area 1,3,Note for TKT0059667
TKT0034516,{7},Area 4,4,Note for TKT0034516
TKT0080472,{3},Area 4,8,Note for TKT0080472
TKT0091476,{4},Area 1,9,Note for TKT0091476
TKT0082122,{1},Area 2,1,Note for TKT0082122
TKT0015788,{1},Area 3,4,Note for TKT0015788
TKT0050709,{8},Area 4,1,Note for TKT0050709
TKT0015204,{14},Area 2,1,Note for TKT0015204
TKT0099876,{15},Area 3,1,Note for TKT0099876
TKT0082199,{15},Area 1,9,Note for TKT0082199
TKT0024874,{3},Area 3,7,Note for TKT0024874
TKT0090505,{4},Area 4,1,Note for TKT0090505
TKT0095300,{14},Area 4,3,Note for TKT0095300
TKT0033872,{2},Area 2,3,Note for TKT0033872
TKT0051543,{10},Area 3,7,Note for TKT0051543
TKT0054346,{11},Area 1,7,Note for TKT0054346
TKT0052002,{7},Area 2,7,Note for TKT0052002
TKT0014212,{12},Area 2,5,Note for TKT0014212
TKT0061871,{15},Area 3,3,Note for TKT0061871
TKT0048532,{9},Area 4,6,Note for TKT0048532
TKT0060486,{1},Area 1,10,Note for TKT0060486
TKT0091525,{8},Area 2,10,Note for TKT0091525
TKT0013899,{4},Area 4,10,Note for TKT0013899
TKT0059302,{15},Area 2,1,Note for TKT0059302
TKT0029609,{6},Area 1,7,Note for TKT0029609
TKT0080955,{12},Area 3,4,Note for TKT0080955
TKT0079456,{12},Area 3,8,Note for TKT0079456
TKT0079840,{13},Area 1,2,Note for TKT0079840
TKT0062458,{4},Area 2,4,Note for TKT0062458
TKT0045767,{5},Area 4,6,Note for TKT0045767
TKT0060893,{12},Area 4,10,Note for TKT0060893
TKT0042597,{1},Area 1,1,Note for TKT0042597
TKT0010455,{7},Area 1,2,Note for TKT0010455
TKT0098187,{13},Area 1,8,Note for TKT0098187
TKT0067574,{11},Area 1,9,Note for TKT0067574
TKT0040005,{15},Area 2,7,Note for TKT0040005
TKT0039918,{8},Area 1,6,Note for TKT0039918
TKT0039100,{1},Area 4,3,Note for TKT0039100
TKT0028220,{4},Area 3,7,Note for TKT0028220
TKT0071763,{6},Area 2,8,Note for TKT0071763
TKT0072609,{1},Area 1,7,Note for TKT0072609
TKT0057007,{2},Area 3,6,Note for TKT0057007
TKT0031060,{14},Area 4,5,Note for TKT0031060
TKT0081317,{5},Area 3,4,Note for TKT0081317
TKT0014599,{15},Area 1,1,Note for TKT0014599
TKT0042864,{2},Area 2,3,Note for TKT0042864
TKT0046145,{9},Area 4,5,Note for TKT0046145
TKT0093022,{6},Area 4,7,Note for TKT0093022
TKT0013902,{11},Area 1,10,Note for TKT0013902
TKT0058041,{1},Area 4,1,Note for TKT0058041
TKT0068011,{1},Area 1,4,Note for TKT0068011
TKT0021392,{1},Area 1,3,Note for TKT0021392
TKT0033920,{1},Area 4,7,Note for TKT0033920
TKT0043501,{5},Area 2,8,Note for TKT0043501
TKT0068861,{9},Area 2,2,Note for TKT0068861
TKT0071940,{3},Area 4,3,Note for TKT0071940
TKT0015006,{12},Area 4,4,Note for TKT0015006
TKT0043262,{3},Area 3,1,Note for TKT0043262
TKT0051921,{11},Area 4,8,Note for TKT0051921
TKT0020474,{3},Area 3,6,Note for TKT0020474
TKT0026845,{15},Area 1,2,Note for TKT0026845
TKT0040934,{8},Area 4,2,Note for TKT0040934
TKT0010601,{14},Area 1,5,Note for TKT0010601
TKT0031936,{9},Area 2,1,Note for TKT0031936
TKT0058534,{4},Area 2,3,Note for TKT0058534
TKT0057144,{7},Area 4,10,Note for TKT0057144
TKT0068938,{5},Area 2,4,Note for TKT0068938
TKT0039501,{13},Area 3,3,Note for TKT0039501
TKT0058739,{1},Area 3,6,Note for TKT0058739
TKT0045247,{2},Area 4,7,Note for TKT0045247
TKT0072586,{8},Area 4,2,Note for TKT0072586
TKT0043042,{5},Area 4,8,Note for TKT0043042
TKT0024469,{5},Area 3,7,Note for TKT0024469
TKT0064775,{4},Area 3,10,Note for TKT0064775
TKT0027825,{4},Area 4,9,Note for TKT0027825
TKT0030850,{5},Area 1,2,Note for TKT0030850
TKT0099961,{12},Area 3,8,Note for TKT0099961
TKT0042884,{11},Area 3,3,Note for TKT0042884
TKT0060436,{10},Area 2,8,Note for TKT0060436
TKT0087214,{8},Area 2,3,Note for TKT0087214
TKT0094206,{8},Area 2,1,Note for TKT0094206
TKT0031968,{2},Area 1,7,Note for TKT0031968
TKT0093727,{10},Area 4,3,Note for TKT0093727
TKT0039935,{1},Area 1,5,Note for TKT0039935
TKT0089018,{13},Area 4,4,Note for TKT0089018
TKT0068433,{8},Area 2,9,Note for TKT0068433
TKT0086789,{14},Area 2,4,Note for TKT0086789
TKT0029807,{12},Area 1,7,Note for TKT0029807
TKT0057063,{12},Area 2,5,Note for TKT0057063
TKT0017348,{10},Area 4,6,Note for TKT0017348
TKT0093776,{1},Area 4,1,Note for TKT0093776
TKT0068643,{8},Area 4,2,Note for TKT0068643
TKT0027140,{1},Area 2,10,Note for TKT0027140
TKT0065509,{8},Area 1,8,Note for TKT0065509
TKT0083391,{5},Area 3,4,Note for TKT0083391
TKT0070440,{3},Area 4,3,Note for TKT0070440
TKT0090235,{14},Area 4,2,Note for TKT0090235
TKT0092474,{6},Area 2,6,Note for TKT0092474
TKT0060887,{15},Area 1,8,Note for TKT0060887
TKT0025396,{12},Area 2,3,Note for TKT0025396
TKT0083433,{10},Area 4,1,Note for TKT0083433
TKT0069995,{11},Area 4,3,Note for TKT0069995
TKT0027240,{12},Area 4,1,Note for TKT0027240
TKT0094200,{5},Area 1,10,Note for TKT0094200
TKT0074133,{3},Area 4,10,Note for TKT0074133
TKT0098419,{6},Area 2,3,Note for TKT0098419
TKT0076713,{12},Area 1,9,Note for TKT0076713
TKT0029447,{3},Area 4,4,Note for TKT0029447
TKT0034135,{9},Area 3,8,Note for TKT0034135
TKT0039757,{12},Area 4,6,Note for TKT0039757
TKT0030185,{8},Area 4,5,Note for TKT0030185
TKT0020043,{9},Area 4,6,Note for TKT0020043
TKT0081856,{3},Area 4,5,Note for TKT0081856
TKT0010943,{13},Area 1,3,Note for TKT0010943
TKT0099952,{14},Area 1,4,Note for TKT0099952
TKT0032610,{3},Area 3,2,Note for TKT0032610
TKT0070059,{15},Area 1,5,Note for TKT0070059
TKT0065626,{1},Area 1,2,Note for TKT0065626
TKT0099663,{11},Area 4,7,Note for TKT0099663
TKT0077888,{14},Area 4,6,Note for TKT0077888
TKT0025336,{11},Area 4,2,Note for TKT0025336
TKT0089291,{10},Area 3,1,Note for TKT0089291
TKT0024718,{5},Area 3,9,Note for TKT0024718
TKT0046982,{7},Area 2,7,Note for TKT0046982
TKT0092945,{7},Area 4,7,Note for TKT0092945
TKT0073780,{6},Area 3,9,Note for TKT0073780
TKT0048147,{1},Area 3,5,Note for TKT0048147
TKT0085314,{8},Area 1,9,Note for TKT0085314
TKT0063638,{14},Area 1,3,Note for TKT0063638
TKT0093188,{4},Area 1,10,Note for TKT0093188
TKT0014217,{1},Area 4,9,Note for TKT0014217
TKT0053784,{4},Area 2,7,Note for TKT0053784
TKT0093730,{9},Area 4,9,Note for TKT0093730
TKT0077938,{11},Area 3,7,Note for TKT0077938
TKT0098464,{9},Area 1,2,Note for TKT0098464
TKT0088250,{15},Area 3,2,Note for TKT0088250
TKT0048401,{13},Area 1,8,Note for TKT0048401
TKT0088592,{6},Area 3,8,Note for TKT0088592
TKT0084818,{15},Area 4,2,Note for TKT0084818
TKT0052626,{5},Area 2,10,Note for TKT0052626
TKT0010926,{13},Area 3,3,Note for TKT0010926
TKT0079008,{15},Area 2,3,Note for TKT0079008
TKT0095660,{5},Area 4,8,Note for TKT0095660
TKT0041977,{13},Area 2,1,Note for TKT0041977
TKT0028404,{5},Area 4,1,Note for TKT0028404
TKT0095044,{12},Area 3,6,Note for TKT0095044
TKT0046472,{9},Area 1,6,Note for TKT0046472
TKT0071389,{13},Area 4,10,Note for TKT0071389
TKT0087784,{2},Area 2,6,Note for TKT0087784
TKT0035354,{13},Area 1,8,Note for TKT0035354
TKT0022429,{13},Area 4,8,Note for TKT0022429
TKT0027347,{14},Area 4,5,Note for TKT0027347
TKT0031818,{12},Area 1,3,Note for TKT0031818
TKT0071656,{4},Area 1,4,Note for TKT0071656
TKT0053110,{15},Area 3,1,Note for TKT0053110
TKT0096712,{12},Area 1,5,Note for TKT0096712
TKT0075932,{6},Area 3,10,Note for TKT0075932
TKT0070065,{6},Area 1,6,Note for TKT0070065
TKT0067202,{8},Area 3,8,Note for TKT0067202
TKT0074224,{2},Area 2,5,Note for TKT0074224
TKT0097862,{14},Area 1,3,Note for TKT0097862
TKT0024642,{12},Area 2,7,Note for TKT0024642
TKT0022325,{4},Area 1,5,Note for TKT0022325
TKT0018972,{6},Area 3,2,Note for TKT0018972
TKT0092153,{4},Area 1,5,Note for TKT0092153
TKT0051716,{8},Area 3,8,Note for TKT0051716
TKT0055668,{1},Area 1,6,Note for TKT0055668
TKT0089482,{1},Area 4,10,Note for TKT0089482
TKT0029288,{13},Area 1,3,Note for TKT0029288
TKT0041223,{14},Area 2,1,Note for TKT0041223
TKT0041351,{15},Area 1,8,Note for TKT0041351
TKT0021632,{15},Area 1,2,Note for TKT0021632
TKT0039271,{13},Area 4,1,Note for TKT0039271
TKT0052639,{9},Area 4,5,Note for TKT0052639
TKT0017209,{7},Area 3,2,Note for TKT0017209
TKT0048622,{13},Area 4,7,Note for TKT0048622
TKT0077168,{13},Area 2,9,Note for TKT0077168
TKT0061162,{11},Area 3,7,Note for TKT0061162
TKT0034271,{9},Area 4,4,Note for TKT0034271
TKT0023281,{2},Area 1,4,Note for TKT0023281
TKT0024918,{10},Area 1,4,Note for TKT0024918
TKT0048314,{8},Area 4,5,Note for TKT0048314
TKT0086258,{3},Area 4,10,Note for TKT0086258
TKT0096122,{8},Area 3,3,Note for TKT0096122
TKT0055170,{4},Area 2,3,Note for TKT0055170
TKT0032145,{14},Area 4,2,Note for TKT0032145
TKT0034392,{1},Area 1,10,Note for TKT0034392
TKT0017746,{15},Area 4,6,Note for TKT0017746
TKT0060194,{6},Area 1,3,Note for TKT0060194
TKT0063757,{8},Area 4,1,Note for TKT0063757
TKT0082228,{13},Area 4,7,Note for TKT0082228
TKT0034525,{3},Area 3,8,Note for TKT0034525
TKT0026371,{14},Area 1,3,Note for TKT0026371
TKT0042933,{14},Area 3,1,Note for TKT0042933
TKT0044029,{15},Area 3,2,Note for TKT0044029
TKT0057261,{14},Area 2,8,Note for TKT0057261
TKT0019313,{7},Area 2,8,Note for TKT0019313
TKT0060656,{11},Area 1,9,Note for TKT0060656
TKT0086223,{14},Area 4,1,Note for TKT0086223
TKT0037441,{1},Area 3,4,Note for TKT0037441
TKT0082933,{12},Area 4,8,Note for TKT0082933
TKT0094277,{9},Area 2,2,Note for TKT0094277
TKT0071052,{5},Area 1,5,Note for TKT0071052
TKT0036136,{9},Area 2,5,Note for TKT0036136
TKT0047041,{10},Area 1,5,Note for TKT0047041
TKT0016331,{3},Area 4,8,Note for TKT0016331
TKT0097277,{6},Area 3,1,Note for TKT0097277
TKT0053044,{11},Area 2,3,Note for TKT0053044
TKT0017188,{2},Area 4,5,Note for TKT0017188
TKT0024697,{3},Area 3,5,Note for TKT0024697
TKT0067421,{7},Area 2,9,Note for TKT0067421
TKT0081119,{1},Area 2,5,Note for TKT0081119
TKT0013795,{6},Area 1,1,Note for TKT0013795
TKT0041452,{9},Area 4,6,Note for TKT0041452
TKT0063486,{9},Area 3,2,Note for TKT0063486
TKT0091817,{13},Area 3,6,Note for TKT0091817
TKT0060730,{9},Area 1,7,Note for TKT0060730
TKT0076104,{11},Area 1,8,Note for TKT0076104
TKT0052190,{7},Area 2,8,Note for TKT0052190
TKT0062074,{3},Area 4,7,Note for TKT0062074
TKT0027329,{12},Area 4,7,Note for TKT0027329
TKT0024419,{4},Area 2,2,Note for TKT0024419
TKT0080142,{13},Area 1,1,Note for TKT0080142
TKT0076565,{10},Area 2,8,Note for TKT0076565
TKT0077763,{12},Area 4,8,Note for TKT0077763
TKT0020283,{3},Area 1,2,Note for TKT0020283
TKT0079778,{5},Area 1,9,Note for TKT0079778
TKT0045364,{4},Area 3,7,Note for TKT0045364
TKT0087723,{9},Area 3,6,Note for TKT0087723
TKT0014996,{5},Area 2,1,Note for TKT0014996
TKT0051809,{7},Area 1,7,Note for TKT0051809
TKT0012985,{14},Area 1,3,Note for TKT0012985
TKT0040937,{10},Area 4,9,Note for TKT0040937
TKT0031461,{14},Area 3,7,Note for TKT0031461
TKT0086138,{9},Area 2,10,Note for TKT0086138
TKT0039848,{3},Area 4,2,Note for TKT0039848
TKT0054925,{5},Area 3,7,Note for TKT0054925
TKT0057963,{3},Area 3,5,Note for TKT0057963
TKT0042960,{1},Area 2,8,Note for TKT0042960
TKT0070556,{10},Area 2,2,Note for TKT0070556
TKT0088505,{8},Area 3,7,Note for TKT0088505
TKT0067167,{3},Area 1,6,Note for TKT0067167
TKT0054063,{6},Area 4,4,Note for TKT0054063
TKT0052767,{8},Area 2,4,Note for TKT0052767
TKT0066768,{4},Area 1,4,Note for TKT0066768
TKT0081905,{11},Area 4,3,Note for TKT0081905
TKT0058764,{14},Area 2,2,Note for TKT0058764
TKT0081376,{10},Area 2,2,Note for TKT0081376
TKT0096242,{6},Area 3,10,Note for TKT0096242
TKT0011397,{12},Area 3,6,Note for TKT0011397
TKT0095341,{14},Area 1,1,Note for TKT0095341
TKT0081157,{1},Area 4,9,Note for TKT0081157
TKT0046588,{11},Area 2,4,Note for TKT0046588
TKT0079294,{2},Area 3,3,Note for TKT0079294
TKT0043805,{12},Area 2,6,Note for TKT0043805
TKT0018526,{8},Area 4,3,Note for TKT0018526
TKT0032115,{6},Area 4,7,Note for TKT0032115
TKT0097432,{10},Area 2,9,Note for TKT0097432
TKT0058686,{11},Area 4,8,Note for TKT0058686
TKT0060507,{5},Area 4,5,Note for TKT0060507
TKT0097407,{3},Area 3,5,Note for TKT0097407
TKT0049962,{14},Area 4,4,Note for TKT0049962
TKT0048640,{10},Area 4,9,Note for TKT0048640
TKT0016636,{7},Area 2,5,Note for TKT0016636
TKT0096828,{13},Area 4,5,Note for TKT0096828
TKT0080419,{15},Area 3,10,Note for TKT0080419
TKT0068907,{5},Area 1,5,Note for TKT0068907
TKT0082756,{13},Area 4,3,Note for TKT0082756
TKT0037718,{13},Area 2,7,Note for TKT0037718
TKT0059773,{5},Area 2,9,Note for TKT0059773
TKT0073834,{13},Area 3,7,Note for TKT0073834
TKT0031869,{15},Area 2,9,Note for TKT0031869
TKT0074133,{1},Area 2,5,Note for TKT0074133
TKT0017046,{1},Area 1,4,Note for TKT0017046
TKT0063284,{12},Area 2,3,Note for TKT0063284
TKT0092737,{2},Area 4,2,Note for TKT0092737
TKT0024733,{5},Area 2,2,Note for TKT0024733
TKT0061589,{10},Area 1,3,Note for TKT0061589
