OCCCD,LoginDate,LoginDuration
0000015105,2022-06-28 00:43:21,34
0000015107,2021-07-11 06:59:44,53
0000015107,2023-04-04 00:12:51,55
0000015108,2020-02-11 10:47:09,14
0000015108,2023-04-16 02:58:38,1
0000015121,2021-10-27 14:02:16,51
0000015121,2024-05-05 10:26:24,6
0000015122,2020-07-31 20:10:58,5
0000015122,2021-08-23 11:17:50,18
0000015124,2022-03-12 11:53:23,20
0000015124,2020-12-02 03:23:45,60
0000015126,2023-04-18 12:19:48,19
0000015126,2021-05-27 05:53:37,19
0000015130,2021-04-01 11:50:26,59
0000015130,2022-08-20 17:10:57,40
0000015131,2023-03-16 20:13:44,25
0000015131,2020-09-21 19:10:37,15
0000015135,2024-06-28 19:51:24,8
0000015135,2024-09-27 01:22:17,59
0000015138,2024-12-05 02:36:04,33
0000015138,2021-09-14 00:53:50,47
0000015139,2023-12-09 13:16:21,7
0000015139,2021-05-01 19:48:34,58
0000015142,2024-02-06 07:07:25,50
0000015142,2021-08-29 00:11:06,58
0000015144,2023-11-21 09:11:16,44
0000015144,2022-09-24 01:13:41,24
0000015145,2021-09-06 14:39:29,52
0000015145,2021-10-16 02:10:40,26
0000015151,2023-03-27 10:35:38,19
0000015151,2020-10-29 13:58:49,43
0000015156,2020-11-12 09:00:01,39
0000015156,2023-11-09 16:22:40,54
0000015157,2023-10-17 03:26:11,22
0000015157,2022-09-18 11:39:48,7
0000015161,2020-03-25 22:59:56,46
0000015161,2022-10-21 15:53:28,37
0000015164,2023-05-23 03:57:12,34
0000015164,2024-10-13 15:05:43,13
0000015166,2023-10-21 13:57:49,57
0000015166,2024-08-29 09:48:25,39
0000015167,2024-09-20 15:51:44,57
0000015167,2021-12-10 14:30:37,22
0000015168,2022-06-04 05:11:11,31
0000015168,2023-10-26 00:54:02,42
0000015169,2020-10-29 14:02:27,8
0000015169,2021-09-03 03:43:04,32
0000015171,2023-10-28 22:38:14,48
0000015171,2020-01-04 09:20:12,5
0000015172,2021-07-10 04:28:59,47
0000015172,2023-07-31 06:24:19,34
0000015176,2022-08-18 04:15:53,55
0000015176,2024-10-23 22:45:40,44
0000015178,2023-05-12 21:24:07,9
0000015178,2020-09-06 07:37:32,35
0000015180,2020-08-28 13:15:44,10
0000015180,2020-09-12 10:53:51,22
0000015181,2024-03-18 06:24:04,21
0000015181,2020-08-13 08:48:34,40
0000015182,2023-02-19 11:23:18,8
0000015182,2023-09-02 22:37:59,44
0000015183,2024-12-01 08:58:01,57
0000015183,2022-11-27 19:28:42,37
0000015189,2021-05-17 01:35:17,43
0000015189,2023-07-04 11:02:29,57
0000015190,2020-09-17 01:24:59,14
0000015190,2021-12-14 18:07:12,34
0000015193,2020-11-19 14:05:32,16
0000015193,2021-01-22 04:24:29,55
0000015195,2022-08-19 22:42:44,33
0000015195,2021-04-27 14:24:17,23
0000015197,2023-06-27 01:38:42,26
0000015197,2022-09-07 19:00:53,40
0000015198,2021-08-28 17:46:08,28
0000015198,2024-10-10 10:15:48,31
0000015202,2023-12-19 03:14:59,58
0000015202,2021-02-20 00:22:43,26
0000015203,2024-10-11 08:04:28,25
0000015203,2022-12-04 07:27:27,40
0000015204,2023-09-08 21:08:20,10
0000015204,2023-04-08 22:45:42,10
0000015205,2020-06-10 19:17:53,13
0000015205,2020-02-05 19:05:42,5
0000015206,2024-08-22 02:20:02,51
0000015206,2022-06-06 22:29:27,35
0000015207,2023-02-07 06:38:53,4
0000015207,2020-08-08 11:58:56,56
0000015209,2023-02-08 12:35:01,30
0000015209,2020-10-07 12:37:43,23
0000015210,2021-10-17 12:30:48,13
0000015210,2021-09-09 10:03:32,34
0000015211,2023-09-12 00:45:47,29
0000015211,2024-08-31 17:53:09,22
0000015212,2020-03-05 02:30:44,54
0000015212,2023-07-16 05:31:25,19
0000015214,2022-02-13 20:03:47,36
0000015214,2023-05-07 06:42:31,55
0000015216,2022-09-24 14:13:30,13
0000015216,2021-06-12 12:33:23,10
0000015218,2024-03-10 05:21:45,33
0000015218,2020-06-11 00:02:27,28
0000015220,2024-04-02 10:58:44,12
0000015220,2024-03-22 14:42:40,1
0000015222,2023-08-05 11:32:01,47
0000015222,2020-01-29 07:59:20,31
0000015223,2023-09-22 11:45:04,11
0000015223,2022-02-26 18:56:22,39
0000015224,2022-04-24 07:18:44,11
0000015224,2022-12-04 05:54:09,47
0000015227,2023-06-24 00:22:31,26
0000015227,2024-02-28 17:30:01,13
0000015229,2021-12-21 02:03:59,60
0000015229,2020-04-03 13:00:55,36
0000015231,2023-08-25 15:43:06,17
0000015231,2022-04-08 09:02:11,44
0000015233,2023-11-23 00:23:29,12
0000015233,2023-11-20 23:09:45,29
0000015239,2022-11-24 19:05:49,26
0000015239,2020-02-14 16:22:58,45
0000015240,2021-11-29 14:38:32,36
0000015240,2021-09-19 01:17:14,27
0000015241,2020-01-20 13:59:23,13
0000015241,2023-03-25 14:08:46,33
0000015242,2022-12-09 10:23:47,6
0000015242,2023-04-09 11:22:17,38
0000015243,2024-05-10 07:06:08,9
0000015243,2021-02-06 14:25:50,13
0000015246,2024-08-01 06:41:48,27
0000015246,2020-06-07 07:31:32,28
0000015247,2021-03-29 04:18:35,52
0000015247,2023-08-21 17:57:43,38
0000015250,2020-12-31 15:39:51,42
0000015250,2020-12-20 21:35:49,34
0000015251,2022-11-25 20:46:34,2
0000015251,2020-12-05 23:02:43,9
0000015253,2024-06-13 07:33:55,29
0000015253,2022-11-20 21:18:45,44
0000015254,2024-06-11 01:18:32,15
0000015254,2020-02-21 09:25:30,47
0000015255,2023-06-10 10:28:19,42
0000015255,2024-05-19 13:10:29,26
0000015256,2024-10-01 02:06:41,51
0000015256,2022-02-07 04:10:55,60
0000015258,2024-05-14 19:52:11,40
0000015258,2021-10-12 22:37:04,39
0000015260,2022-11-17 20:07:00,1
0000015260,2022-05-14 23:42:33,52
0000015266,2023-02-15 06:27:02,11
0000015266,2024-02-25 13:17:27,43
0000015267,2021-10-04 01:09:16,37
0000015267,2020-12-01 00:10:44,45
0000015268,2021-04-13 10:48:35,27
0000015268,2024-07-18 07:34:08,13
0000015269,2020-01-26 09:59:10,5
0000015269,2024-03-16 16:14:35,6
0000015270,2022-07-16 13:00:24,6
0000015270,2023-08-15 19:04:48,13
0000015271,2022-12-15 00:30:10,33
0000015271,2021-08-28 00:28:58,49
0000015272,2021-07-01 10:16:17,26
0000015272,2021-02-10 17:07:10,33
0000015273,2023-10-13 01:57:23,43
0000015273,2022-03-17 09:21:21,10
0000015275,2021-08-30 08:37:53,24
0000015275,2020-05-19 12:28:33,16
0000015279,2021-12-29 09:44:38,60
0000015279,2020-05-13 22:05:32,17
0000015280,2022-12-24 13:03:45,27
0000015280,2020-11-14 07:19:50,16
0000015281,2021-07-15 23:09:21,29
0000015281,2021-03-20 19:32:27,48
0000015283,2023-12-19 10:45:54,12
0000015283,2023-02-22 21:34:20,29
0000015285,2023-10-14 14:13:44,17
0000015285,2022-01-03 09:48:14,18
0000015286,2023-05-07 07:47:41,57
0000015286,2021-12-16 01:25:37,17
0000015289,2021-10-16 05:41:21,25
0000015289,2020-11-16 09:10:17,16
0000015290,2024-07-21 01:34:15,39
0000015290,2022-12-20 09:47:20,42
0000015294,2020-11-25 04:43:43,20
0000015294,2022-07-02 15:36:36,55
0000015296,2021-11-19 14:04:31,25
0000015296,2022-01-23 22:44:37,50
0000015297,2022-07-19 16:28:52,13
0000015297,2022-07-03 08:07:31,49
0000015298,2022-05-19 10:19:02,32
0000015298,2024-06-11 06:49:22,28
0000015300,2020-05-04 03:32:15,1
0000015300,2021-02-09 04:00:57,46
0000015303,2023-06-05 16:29:42,39
0000015303,2020-10-02 07:09:20,24
0000015306,2022-09-09 19:03:05,58
0000015306,2020-07-06 20:39:11,52
0000015308,2022-09-07 02:30:13,56
0000015308,2022-10-11 08:09:23,33
0000015309,2024-11-06 12:35:10,15
0000015309,2020-06-07 20:42:21,54
0000015310,2022-01-12 10:19:56,50
0000015310,2024-06-19 14:27:19,5
0000015315,2020-03-06 17:35:25,17
0000015315,2020-04-29 09:01:50,9
0000015316,2024-07-27 12:09:50,18
0000015316,2021-12-04 02:11:23,33
0000015318,2021-08-08 20:09:30,22
0000015318,2021-11-22 15:33:43,59
0000015321,2022-08-12 18:38:43,18
0000015321,2021-06-11 08:20:19,47
0000015323,2020-10-30 23:48:32,5
0000015323,2020-11-02 00:30:47,57
0000015325,2024-08-21 17:27:20,43
0000015325,2020-03-08 02:49:07,14
0000015326,2021-06-27 06:29:25,55
0000015326,2021-06-27 17:11:15,15
0000015327,2021-12-20 07:24:31,4
0000015327,2020-05-30 13:15:55,36
0000015334,2021-06-09 14:11:45,52
0000015334,2022-06-13 13:48:38,56
0000015335,2020-10-02 03:14:52,50
0000015335,2021-12-16 12:22:13,17
0000015336,2022-07-28 13:35:23,58
0000015336,2020-08-08 13:08:19,21
0000015338,2024-12-06 19:25:52,32
0000015338,2022-10-02 04:30:33,23
0000015339,2023-09-28 17:13:17,11
0000015339,2023-11-12 23:55:47,28
0000015345,2022-05-30 16:01:36,32
0000015345,2020-06-19 17:37:16,49
0000015346,2024-07-23 17:53:43,10
0000015346,2024-07-10 14:16:51,16
0000015349,2021-11-14 06:10:39,23
0000015349,2024-02-25 22:52:44,26
0000015350,2020-09-15 11:29:07,45
0000015350,2023-12-10 19:51:38,5
0000015354,2022-01-30 18:59:23,55
0000015354,2024-12-24 01:56:57,57
0000015355,2023-05-05 22:59:48,59
0000015355,2023-04-27 17:37:48,3
0000015359,2024-12-03 08:21:48,11
0000015359,2020-11-27 14:18:54,22
0000015362,2024-04-15 18:46:38,38
0000015362,2020-09-27 09:10:42,47
0000015365,2024-05-25 13:18:07,11
0000015365,2024-10-11 08:43:07,26
0000015366,2021-01-09 06:35:11,43
0000015366,2021-01-16 11:41:10,12
0000015367,2021-12-12 18:53:41,27
0000015367,2021-01-12 01:34:25,9
0000015368,2020-08-28 00:09:32,24
0000015368,2023-10-17 21:38:28,27
0000015373,2024-12-24 20:25:09,18
0000015373,2022-08-19 23:56:45,57
0000015376,2020-12-04 23:12:39,43
0000015376,2021-04-08 10:01:33,10
0000015381,2024-08-15 17:17:58,14
0000015381,2021-07-04 13:23:58,5
0000015382,2022-07-15 00:22:06,21
0000015382,2023-11-23 13:04:42,28
0000015386,2021-06-25 00:19:58,47
0000015386,2023-03-14 04:18:40,49
0000015388,2020-04-03 10:38:53,58
0000015388,2020-01-04 18:33:19,12
0000015390,2024-01-09 11:26:23,14
0000015390,2021-05-06 08:46:52,54
0000015391,2022-12-15 23:38:08,2
0000015391,2024-08-16 03:44:11,47
0000015392,2021-04-28 07:12:18,45
0000015392,2021-03-22 17:19:40,32
0000015393,2023-01-18 17:25:05,3
0000015393,2024-09-03 01:05:14,46
0000015394,2021-12-20 08:39:16,1
0000015394,2021-01-15 21:02:42,7
0000015395,2023-03-22 00:46:16,15
0000015395,2022-12-26 07:23:11,14
0000015396,2020-11-01 20:03:53,42
0000015396,2022-07-02 01:55:46,13
0000015399,2024-03-17 15:26:53,1
0000015399,2024-02-21 02:16:32,49
0000015400,2021-05-17 14:51:10,26
0000015400,2023-12-31 13:16:24,41
0000015401,2022-03-04 11:50:50,42
0000015401,2020-08-31 23:08:42,6
0000015404,2024-01-09 03:35:57,12
0000015404,2021-10-01 16:44:53,40
0000015406,2024-10-29 15:07:48,43
0000015406,2020-06-20 04:43:59,32
0000015411,2023-11-14 17:27:08,26
0000015411,2024-08-12 19:34:05,43
0000015413,2020-04-02 12:54:58,37
0000015413,2023-11-17 23:32:49,17
0000015416,2021-11-03 03:39:06,40
0000015416,2024-09-14 05:17:53,58
0000015418,2022-10-17 19:55:00,49
0000015418,2021-10-06 08:25:28,27
0000015421,2024-11-01 13:10:41,39
0000015421,2024-07-09 02:36:53,55
0000015428,2021-06-07 18:35:00,27
0000015428,2024-10-17 19:05:30,51
0000015431,2023-06-17 14:20:29,59
0000015431,2020-09-14 16:41:13,36
0000015439,2021-11-24 05:11:59,8
0000015439,2022-12-03 08:32:50,60
0000015440,2024-11-16 18:14:16,47
0000015440,2020-06-12 15:05:40,24
0000015442,2022-09-13 15:15:08,12
0000015442,2024-03-24 11:44:27,48
0000015444,2021-04-14 06:52:14,3
0000015444,2022-03-16 20:40:58,41
0000015445,2020-12-20 09:30:36,58
0000015445,2023-02-18 18:59:13,23
0000015447,2021-09-09 13:24:54,45
0000015447,2024-01-19 21:25:48,52
0000015448,2023-02-22 12:12:55,59
0000015448,2024-11-06 14:04:41,39
0000015452,2024-03-18 17:49:14,13
0000015452,2023-03-07 19:25:33,52
0000015453,2024-11-13 21:22:34,55
0000015453,2022-01-15 04:03:19,58
0000015456,2023-11-14 16:37:30,34
0000015456,2024-07-05 11:36:23,57
0000015457,2020-09-10 01:24:42,28
0000015457,2023-10-17 12:17:52,35
0000015459,2021-09-24 01:58:43,56
0000015459,2022-12-10 07:51:22,16
0000015462,2024-11-09 19:37:17,46
0000015462,2024-08-21 23:28:43,9
0000015463,2023-07-11 20:44:10,3
0000015463,2024-05-27 06:55:42,40
0000015467,2020-09-03 04:34:58,53
0000015467,2022-03-20 08:48:30,38
0000015468,2022-01-22 20:01:56,20
0000015468,2024-04-19 22:28:05,12
0000015469,2023-08-04 02:50:51,13
0000015469,2024-07-09 23:41:47,35
0000015473,2021-07-26 17:18:17,29
0000015473,2020-10-27 21:58:08,21
0000015474,2020-07-21 12:20:41,7
0000015474,2023-09-02 18:50:54,39
0000015476,2020-07-21 11:19:39,35
0000015476,2022-02-03 10:39:18,12
0000015477,2024-11-01 05:03:50,14
0000015477,2020-11-19 01:56:48,6
0000015479,2020-07-23 03:49:49,24
0000015479,2021-03-09 15:35:17,43
0000015482,2023-11-18 02:05:54,25
0000015482,2020-03-21 18:03:25,24
0000015483,2023-03-25 21:36:30,3
0000015483,2024-07-28 02:23:19,16
0000015487,2024-11-13 04:03:45,24
0000015487,2020-12-31 21:12:05,28
0000015489,2020-07-29 05:50:08,28
0000015489,2021-05-03 03:37:54,25
0000015490,2023-11-21 19:18:55,24
0000015490,2020-05-01 07:28:40,49
0000015492,2022-11-24 00:46:17,19
0000015492,2024-10-22 09:14:48,27
0000015494,2024-04-13 06:34:18,46
0000015494,2022-12-10 19:36:53,20
0000015497,2021-04-04 16:44:13,51
0000015497,2022-07-13 03:58:12,21
0000015498,2024-07-13 11:01:05,51
0000015498,2020-05-12 14:44:32,13
0000015502,2023-11-27 06:33:19,26
0000015502,2020-08-24 06:05:02,59
0000015503,2020-06-03 13:48:30,18
0000015503,2023-03-04 23:05:29,10
0000015504,2023-08-23 06:26:38,47
0000015504,2022-10-02 11:38:34,60
0000015507,2023-08-03 00:07:35,20
0000015507,2024-09-03 09:07:01,54
0000015509,2023-09-08 11:11:22,40
0000015509,2024-12-10 10:06:29,28
0000015510,2024-08-06 03:01:50,31
0000015510,2020-08-19 18:32:54,22
0000015511,2021-07-13 15:34:25,45
0000015511,2024-12-31 11:15:57,54
0000015512,2020-11-29 02:46:35,22
0000015512,2023-10-23 21:41:30,26
0000015513,2020-01-04 23:36:52,24
0000015513,2021-08-21 07:56:00,1
0000015515,2023-08-19 16:00:29,52
0000015515,2024-05-28 21:10:47,13
0000015516,2020-08-04 23:53:22,54
0000015516,2024-02-16 22:14:03,24
0000015519,2022-06-07 12:17:41,32
0000015519,2020-11-28 08:22:21,33
0000015523,2022-04-30 07:56:50,9
0000015523,2021-06-21 07:27:55,30
0000015525,2022-01-29 14:50:45,28
0000015525,2022-07-24 06:24:35,18
0000015526,2022-03-13 08:23:43,60
0000015526,2024-05-26 02:30:09,3
0000015529,2020-12-12 13:50:05,31
0000015529,2021-08-16 14:22:58,19
0000015531,2024-12-06 03:13:27,35
0000015531,2024-01-18 19:09:34,15
0000015532,2022-11-11 16:57:57,36
0000015532,2023-09-18 18:38:47,30
0000015533,2024-04-12 09:57:33,50
0000015533,2020-10-06 05:18:25,51
0000015534,2021-10-26 02:19:16,11
0000015534,2024-09-21 16:14:45,9
0000015535,2020-05-02 05:15:32,24
0000015535,2021-03-14 21:15:43,40
0000015536,2023-07-12 15:58:13,6
0000015536,2022-09-16 05:17:22,30
0000015537,2021-09-15 09:43:59,42
0000015537,2020-06-23 20:43:03,21
0000015539,2024-05-03 18:05:52,21
0000015539,2020-08-10 22:39:27,40
0000015540,2022-07-06 20:23:54,7
0000015540,2022-07-14 01:15:19,31
0000015541,2022-01-17 07:16:17,36
0000015541,2022-11-13 13:36:28,39
0000015544,2024-09-02 21:45:39,33
0000015544,2024-07-08 18:41:32,11
0000015545,2022-02-10 19:00:12,26
0000015545,2024-06-28 15:07:02,18
0000015550,2021-11-11 23:41:42,12
0000015550,2020-12-30 15:21:04,47
0000015554,2021-03-29 07:43:50,40
0000015554,2023-06-03 14:26:32,37
0000015555,2024-04-09 13:08:52,44
0000015555,2020-11-03 08:36:44,27
0000015556,2020-06-28 08:35:36,11
0000015556,2022-03-27 12:47:04,32
0000015561,2021-12-06 19:41:40,15
0000015561,2022-02-26 00:40:43,30
0000015562,2020-02-26 19:08:18,54
0000015562,2020-09-09 16:05:59,45
0000015563,2021-10-05 14:36:21,58
0000015563,2022-09-08 09:21:41,30
0000015564,2021-08-20 12:24:57,14
0000015564,2022-01-04 20:01:11,43
0000015567,2020-01-28 12:04:49,49
0000015567,2021-04-13 12:57:13,34
0000015569,2021-04-21 01:04:29,33
0000015569,2022-10-06 05:35:32,46
0000015577,2020-03-23 03:45:34,39
0000015577,2022-02-22 19:55:06,41
0000015578,2021-12-30 22:48:40,57
0000015578,2021-05-13 03:25:52,32
0000015579,2022-11-05 08:59:37,3
0000015579,2023-09-29 21:03:49,50
0000015580,2022-03-19 17:14:16,35
0000015580,2023-07-09 11:45:16,12
0000015581,2020-12-10 17:47:41,57
0000015581,2020-08-07 14:51:47,57
0000015582,2024-02-18 07:55:01,52
0000015582,2020-03-16 05:36:35,17
0000015583,2022-05-21 16:34:46,5
0000015583,2024-12-02 00:09:41,34
0000015584,2023-09-10 08:50:38,12
0000015584,2024-10-23 07:16:40,39
0000015585,2021-07-27 21:31:08,21
0000015585,2020-12-24 06:49:19,22
0000015586,2022-02-28 03:13:59,9
0000015586,2023-06-01 07:04:52,53
0000015587,2020-02-13 07:23:25,1
0000015587,2023-03-29 08:23:10,38
0000015589,2023-01-25 19:53:14,35
0000015589,2022-01-30 02:56:44,27
0000015590,2021-10-20 11:36:51,28
0000015590,2023-11-12 00:04:21,54
0000015595,2023-10-14 03:21:12,37
0000015595,2021-01-21 21:36:31,26
0000015596,2023-05-16 09:07:16,4
0000015596,2021-04-06 10:58:06,5
0000015598,2021-04-17 12:31:13,29
0000015598,2023-11-17 12:28:54,45
0000015600,2021-07-11 01:29:33,37
0000015600,2023-02-08 18:41:12,56
0000015602,2022-11-03 22:08:43,42
0000015602,2022-08-01 00:36:15,9
0000015605,2023-03-31 12:19:19,47
0000015605,2024-05-16 10:00:14,36
0000015608,2020-10-18 23:58:36,13
0000015608,2022-12-11 01:43:15,40
0000015609,2021-09-25 02:00:56,35
0000015609,2021-07-08 01:05:46,34
0000015614,2020-11-01 16:08:58,45
0000015614,2024-06-12 08:26:55,18
0000015618,2021-03-14 14:59:46,33
0000015618,2020-02-10 08:42:04,20
0000015619,2024-04-27 02:07:53,55
0000015619,2024-08-17 13:31:28,19
0000015621,2024-01-09 05:00:41,45
0000015621,2023-09-03 14:41:44,37
0000015625,2020-07-31 13:05:42,10
0000015625,2021-12-15 10:19:03,2
0000015626,2024-11-21 12:32:52,29
0000015626,2021-10-24 12:47:21,59
0000015631,2023-03-29 10:11:39,45
0000015631,2020-12-25 05:48:39,58
0000015640,2023-01-14 19:20:28,19
0000015640,2021-05-01 13:12:22,21
0000015641,2022-11-19 16:43:38,34
0000015641,2024-11-10 04:49:30,6
0000015643,2023-12-17 08:13:27,36
0000015643,2020-05-19 00:53:47,22
0000015644,2024-06-17 19:29:00,13
0000015644,2022-05-09 12:30:45,33
0000015645,2020-05-03 01:51:17,34
0000015645,2022-05-25 16:18:57,37
0000015647,2021-02-02 15:06:54,57
0000015647,2022-01-30 17:55:39,10
0000015649,2020-01-21 13:55:01,39
0000015649,2023-09-09 03:23:50,34
0000015651,2021-05-11 18:34:16,6
0000015651,2023-09-11 07:05:11,5
0000015655,2022-11-18 09:20:28,49
0000015655,2023-01-29 18:44:47,6
0000015656,2020-11-23 09:45:27,32
0000015656,2021-06-11 12:59:13,58
0000015663,2020-07-06 06:59:20,11
0000015663,2022-03-25 15:39:56,38
0000015664,2020-03-25 14:07:23,42
0000015664,2021-03-13 05:32:52,18
0000015665,2023-05-01 19:08:42,26
0000015665,2023-05-14 20:46:08,20
0000015666,2021-06-09 04:52:21,37
0000015666,2023-07-06 17:06:23,48
0000015668,2020-01-12 13:04:17,8
0000015668,2022-12-11 12:42:43,25
0000015669,2022-12-09 11:13:27,3
0000015669,2024-11-20 12:47:06,10
0000015670,2020-10-20 03:17:50,13
0000015670,2023-10-16 17:24:42,28
0000015672,2022-04-24 09:55:50,9
0000015672,2021-10-24 06:04:44,47
0000015673,2024-08-08 06:07:51,6
0000015673,2023-12-04 17:25:41,18
0000015676,2022-07-09 03:34:10,37
0000015676,2022-02-25 06:48:58,17
0000015678,2024-11-20 22:29:06,45
0000015678,2020-03-07 15:51:12,46
0000015680,2021-11-01 01:54:36,9
0000015680,2021-05-27 19:45:29,13
0000015681,2024-01-08 14:04:01,2
0000015681,2023-12-17 18:48:43,2
0000015682,2021-02-28 09:49:38,51
0000015682,2024-11-03 05:07:39,36
0000015685,2021-05-15 14:19:20,2
0000015685,2024-09-25 06:16:09,22
0000015686,2023-06-13 13:40:32,6
0000015686,2023-12-08 09:13:23,45
0000015687,2020-02-16 04:43:29,9
0000015687,2021-06-04 16:13:11,29
0000015688,2022-09-09 05:35:52,12
0000015688,2023-10-11 14:57:28,53
0000015689,2021-02-22 05:03:07,38
0000015689,2021-09-13 16:23:35,55
0000015690,2022-08-27 09:30:53,4
0000015690,2022-12-17 23:52:34,47
0000015693,2023-09-24 06:30:11,35
0000015693,2021-04-27 12:34:22,58
0000015697,2021-03-04 10:36:29,34
0000015697,2022-07-30 22:43:57,19
0000015701,2022-03-06 07:04:04,35
0000015701,2020-04-12 02:55:44,15
0000015702,2021-09-25 05:48:04,17
0000015702,2024-06-24 18:38:19,48
0000015704,2020-03-23 16:39:09,5
0000015704,2021-08-21 01:00:15,4
0000015705,2023-10-03 10:45:20,49
0000015705,2022-04-13 14:11:46,37
0000015706,2023-05-27 05:53:15,4
0000015706,2023-08-19 03:29:34,48
0000015707,2024-04-24 04:36:15,41
0000015707,2024-02-11 02:32:46,24
0000015708,2021-05-04 05:20:56,27
0000015708,2024-05-02 17:22:00,35
0000015713,2024-08-04 13:14:40,15
0000015713,2021-03-13 15:30:22,46
0000015715,2023-12-25 12:16:16,7
0000015715,2023-06-19 08:10:29,50
0000015717,2024-09-30 05:34:24,27
0000015717,2020-11-30 21:25:07,39
0000015718,2020-06-17 07:28:58,23
0000015718,2022-10-09 19:00:31,17
0000015719,2023-02-09 20:57:03,11
0000015719,2020-10-25 06:13:06,18
0000015720,2023-09-20 09:39:28,35
0000015720,2020-11-01 02:39:23,5
0000015721,2024-01-24 06:25:56,49
0000015721,2022-11-19 12:41:50,1
0000015723,2023-01-30 09:18:30,4
0000015723,2023-07-29 04:50:00,18
0000015725,2020-08-21 05:17:59,9
0000015725,2021-09-04 20:54:22,43
0000015728,2023-05-07 00:32:54,18
0000015728,2020-01-23 02:00:32,3
0000015729,2022-10-06 06:22:51,44
0000015729,2023-01-17 05:48:24,42
0000015733,2023-08-30 15:55:32,40
0000015733,2024-06-26 16:06:45,46
0000015734,2023-04-16 20:00:32,8
0000015734,2021-10-27 23:08:06,9
0000015735,2021-08-31 11:17:32,10
0000015735,2020-11-12 08:33:42,26
0000015736,2024-12-10 22:44:18,1
0000015736,2021-11-01 11:49:29,13
0000015738,2022-06-14 18:16:32,9
0000015738,2023-07-14 01:14:24,46
0000015739,2021-01-06 20:10:44,46
0000015739,2021-09-12 21:06:22,33
0000015740,2022-08-01 12:08:53,4
0000015740,2024-07-21 05:34:33,8
0000015741,2020-03-16 14:03:21,44
0000015741,2021-07-18 17:47:57,46
0000015743,2024-04-22 10:00:24,33
0000015743,2024-01-17 14:05:43,43
0000015746,2020-07-04 15:03:13,53
0000015746,2021-11-11 08:35:05,27
0000015747,2023-11-06 16:46:48,42
0000015747,2023-12-03 18:21:36,44
0000015748,2020-01-30 08:30:36,42
0000015748,2020-05-26 21:43:13,56
0000015749,2020-08-16 18:02:01,26
0000015749,2020-04-10 20:56:32,23
0000015750,2020-09-26 02:26:36,16
0000015750,2023-01-23 03:37:20,49
0000015755,2020-03-06 03:21:18,14
0000015755,2021-06-03 21:16:20,50
0000015757,2021-05-23 10:19:01,29
0000015757,2020-02-02 07:27:57,51
0000015759,2024-04-10 21:32:39,36
0000015759,2022-10-12 05:00:43,27
0000015760,2024-06-22 13:04:54,6
0000015760,2021-04-25 21:05:07,26
